# Daily temperature and moving averages
Date (YYYYMMDD),T (°C),T_10_DAYS_AVG (°C),K_D_10_DAYS
2000-01-01,1.7666666666666666,,
2000-01-02,5.7749999999999995,,
2000-01-03,11.862499999999999,,
2000-01-04,12.195833333333335,,
2000-01-05,4.616666666666667,,
2000-01-06,0.10416666666666652,,
2000-01-07,3.391666666666666,,
2000-01-08,1.4541666666666666,,
2000-01-09,3.6833333333333336,,
2000-01-10,7.270833333333333,5.212083333333333,1.3949956031657207
2000-01-11,7.929166666666666,5.828333333333333,1.3604518158421504
2000-01-12,5.112500000000001,5.762083333333334,0.887265890519922
2000-01-13,0.9791666666666665,4.67375,0.20950343229027366
2000-01-14,-6.45,2.8091666666666666,-2.29605458320973
2000-01-15,-6.212500000000001,1.7262499999999998,-3.5988414192614058
2000-01-16,0.8416666666666665,1.8,0.46759259259259245
2000-01-17,-8.770833333333334,0.5837499999999999,-15.024982155603144
2000-01-18,-12.383333333333333,-0.8,15.479166666666666
2000-01-19,-7.25,-1.8933333333333333,3.829225352112676
2000-01-20,-4.0375,-3.024166666666667,1.3350785340314133
2000-01-21,-7.920833333333335,-4.609166666666667,1.7184957512203944
2000-01-22,-11.0375,-6.224166666666667,1.7733297630204845
2000-01-23,-6.654166666666668,-6.9875,0.9522957662492548
2000-01-24,-1.1583333333333337,-6.458333333333334,0.17935483870967744
2000-01-25,-2.2124999999999995,-6.058333333333334,0.3651994497936725
2000-01-26,-3.4458333333333333,-6.4870833333333335,0.531183762605177
2000-01-27,-8.370833333333332,-6.4470833333333335,1.2983907451690038
2000-01-28,-10.279166666666667,-6.236666666666666,1.6481827899518975
