# Daily temperature and moving averages
Date (YYYYMMDD),T (°C),T_10_DAYS_AVG (°C),K_D_10_DAYS
2000-01-01,1.7666666666666666,,
2000-01-02,5.7749999999999995,,
2000-01-03,11.862499999999999,,
2000-01-04,12.195833333333333,,
2000-01-05,4.616666666666666,,
2000-01-06,0.10416666666666664,,
2000-01-07,3.391666666666667,,
2000-01-08,1.4541666666666666,,
2000-01-09,3.6833333333333336,,
2000-01-10,7.270833333333333,,
2000-01-11,7.929166666666666,5.212083333333333,1.5213046606443361
2000-01-12,5.1125,5.828333333333333,0.8771804403774665
2000-01-13,0.9791666666666666,5.762083333333333,0.16993275001807795
2000-01-14,-6.45,4.67375,-1.3800481412142285
2000-01-15,-6.2124999999999995,2.8091666666666666,-2.211509937703945
2000-01-16,0.8416666666666667,1.7262499999999998,0.48756939415882217
2000-01-17,-8.770833333333334,1.8,-4.872685185185185
2000-01-18,-12.383333333333333,0.5837499999999999,-21.213418986438263
2000-01-19,-7.25,-0.8,9.0625
2000-01-20,-4.0375,-1.8933333333333333,2.132482394366197
2000-01-21,-7.920833333333333,-3.024166666666667,2.6191788371452187
2000-01-22,-11.0375,-4.609166666666667,2.3946845055143733
2000-01-23,-6.654166666666666,-6.224166666666667,1.069085553621636
2000-01-24,-1.1583333333333334,-6.9875,0.1657722122838402
2000-01-25,-2.2125,-6.458333333333333,0.34258064516129033
2000-01-26,-3.4458333333333333,-6.058333333333333,0.5687757909215957
2000-01-27,-8.370833333333334,-6.4870833333333335,1.2903847389042327
2000-01-28,-10.279166666666667,-6.4470833333333335,1.5943902281393394
2000-01-29,-7.1000000000000005,-6.236666666666666,1.138428647781935
2000-01-30,-7.05,-6.221666666666667,1.1331368872220733
2000-01-31,0.17500000000000002,-6.522916666666667,-0.02682848930054296
2000-02-01,-2.2041666666666666,-5.713333333333333,0.3857934655775963
2000-02-02,-3.3708333333333336,-4.83,0.6978951000690131
2000-02-03,-4.2875000000000005,-4.501666666666667,0.9524250277674936
2000-02-04,-1.5208333333333333,-4.814583333333333,0.3158805711813068
2000-02-05,-1.2791666666666666,-4.745416666666666,0.26955834577223636
2000-02-06,-1.5083333333333335,-4.5287500000000005,0.333057318980587
2000-02-07,-0.004166666666666634,-3.8425000000000002,0.0010843634786380308
2000-02-08,-3.5541666666666667,-2.8150000000000004,1.2625814091178211
2000-02-09,-0.9208333333333334,-2.4604166666666667,0.37425910245554617
2000-02-10,2.3625000000000003,-1.8475000000000001,-1.2787550744248986
2000-02-11,3.6666666666666665,-1.6287500000000001,-2.2512151445382447
2000-02-12,-1.8458333333333332,-1.0416666666666667,1.7719999999999998
2000-02-13,-2.6374999999999997,-0.8891666666666668,2.9662605435801304
2000-02-14,5.25,-0.7241666666666666,-7.249712313003453
2000-02-15,2.4541666666666666,-0.047083333333333297,-52.12389380530978
2000-02-16,1.4833333333333334,0.32625000000000004,4.546615581098339
2000-02-17,0.05833333333333334,0.6254166666666667,0.0932711525649567
2000-02-18,-1.7750000000000001,0.6316666666666667,-2.8100263852242744
2000-02-19,-0.7166666666666667,0.8095833333333333,-0.885229027277406
2000-02-20,0.44999999999999996,0.8300000000000001,0.542168674698795
2000-02-21,0.8624999999999999,0.63875,1.3502935420743638
2000-02-22,1.4333333333333333,0.35833333333333334,4.0
2000-02-23,3.404166666666667,0.68625,4.9605343047965995
2000-02-24,6.933333333333334,1.2904166666666668,5.372941556344849
2000-02-25,6.920833333333333,1.45875,4.744358754641531
2000-02-26,3.9125,1.9054166666666668,2.0533566586485894
2000-02-27,5.633333333333333,2.1483333333333334,2.6221877424359965
2000-02-28,9.016666666666667,2.7058333333333335,3.3323067446874037
2000-02-29,5.575,3.785,1.4729194187582562
2000-03-01,4.495833333333334,4.414166666666667,1.0185010383235795
2000-03-02,5.691666666666666,4.81875,1.1811500216169477
2000-03-03,3.6750000000000003,5.301666666666667,0.6931782458346433
2000-03-04,4.479166666666667,5.525833333333333,0.810586638516061
2000-03-05,7.308333333333334,5.633333333333334,1.297337278106509
2000-03-06,6.733333333333333,5.670833333333333,1.1873622336517267
2000-03-07,6.991666666666667,5.652083333333334,1.2370070033173608
2000-03-08,9.920833333333333,5.96,1.664569351230425
2000-03-09,9.795833333333333,6.38875,1.5332942020478706
2000-03-10,11.645833333333334,6.466666666666667,1.8009020618556701
2000-03-11,5.504166666666666,7.0737499999999995,0.7781115627024798
2000-03-12,6.916666666666667,7.1745833333333335,0.9640513386375515
2000-03-13,3.5541666666666667,7.297083333333333,0.4870667504139782
2000-03-14,6.104166666666667,7.284999999999999,0.8379089453214369
2000-03-15,9.1875,7.4475,1.2336354481369587
2000-03-16,11.995833333333332,7.635416666666667,1.5710777626193722
2000-03-17,5.8999999999999995,8.161666666666665,0.7228915662650603
2000-03-18,-0.8166666666666665,8.052499999999998,-0.1014177791576115
2000-03-19,1.3583333333333334,6.97875,0.19463848587975402
2000-03-20,3.8625000000000003,6.135,0.6295843520782397
2000-03-21,5.233333333333333,5.3566666666666665,0.9769757311761046
2000-03-22,6.233333333333333,5.329583333333334,1.1695723555625048
2000-03-23,7.108333333333333,5.2612499999999995,1.351073097331116
2000-03-24,10.970833333333333,5.616666666666666,1.9532640949554898
2000-03-25,11.112499999999999,6.1033333333333335,1.8207263790278534
2000-03-26,13.091666666666667,6.2958333333333325,2.079417604235606
2000-03-27,9.854166666666666,6.405416666666666,1.538411500683016
2000-03-28,11.695833333333333,6.800833333333332,1.7197647347138834
2000-03-29,9.487499999999999,8.052083333333332,1.1782664941785252
